Codigo,ID,Nombre del emplazamiento,Direccion,Municipio,Localidad,Provincia,Latitud,Longitud,Categoria
ARCF1066,,Alcatel,Av. Vieytes 1710,CABA,BARRACAS,CABA,-34.653333,-58.375,B
ARCF1128,,HOSPITAL SANTOJANNI (NEXTEL),ERCILLA 6235,CABA,LINIERS,CABA,-34.6475,-58.511389,B
ARCF0602,,MATADEROS II (Tandil 6084),Tandil 6084,CABA,MATADEROS,CABA,-34.658957,-58.498446,C
ARCF0233,C0250,Cochabamba,Alberdi 855  ,CABA,CABALLITO,CABA,-34.622758,-58.439991,C
ARCF0473,,Venezuela,Balcarce 520,CABA,MONSERRAT,CABA,-34.614166,-58.369999,C
ARCF3809,,Club Yupanqui(A),Guamini 4512,CABA,VILLA LUGANO,CABA,-34.683611,-58.481389,C
ARCF3973,,Parque Chacabuco(O),Emilio Mitre 1010 entre Tejedor y Estrada,CABA,PARQUE CHACABUCO,CABA,-34.632639,-58.440611,B
ARCF8259,,Av. LA PLATA  2,Av. La Plata  264 entre Quito  y Venezuela,CABA,ALMAGRO,CABA,-34.618068,-58.428443,B
ARCF0276,,Autodromo (TP/Policia Federal),Madariaga 6976,CABA,VILLA RIACHUELO,CABA,-34.695278,-58.472221,A
ARCF3870,,Deportivo Español(B),Santiago de Compostela 3801,CABA,PARQUE AVELLANEDA,CABA,-34.657264,-58.463761,C
ARCF0348,,Huracan,Luna 1173,CABA,BARRACAS,CABA,-34.649445,-58.39389,B
ARCF4914,,Parque Patricios(B),Rondeau  2520 entre Alberdi y Av Jujuy,CABA,PARQUE PATRICIOS,CABA,-34.634726,-58.398116,C
ARCF4363,,Club San Lorenzo (TMA),AV. CRUZ Y MATANZA  s/n,CABA,FLORES,CABA,-34.65151,-58.43329,A
ARCF3903,,Villa Soldati(C),Julio Troxler 3120 entre San Pedrito y Cook,CABA,VILLA SOLDATI,CABA,-34.667393,-58.433696,C
ARCF4446,,Parque Brown(D),Escalada 4202 y Cruz,CABA,VILLA LUGANO,CABA,-34.674019,-58.458589,B
ARCF4218,,Lugano(E),Cafayate 4155,CABA,VILLA LUGANO,CABA,-34.678306,-58.477583,C
ARCF9268,,Hotel Madero(C),Encarnación Ezcurra 365,CABA,PUERTO MADERO,CABA,-34.616284,-58.362426,C
ARCF1967,,Puerto Madero Norte(A),Av. Juana Manso 205 entre Pacini de Alvear y Olaga Cossenttini,CABA,SAN NICOLAS,CABA,-34.600231,-58.364319,C
ARCF3800,,3M Puerto MAdero(A),Olga Cossettini 1031 / entre Maizani y Dealessi,CABA,SAN NICOLAS,CABA,-34.61015,-58.363697,C
ARCF3904,,Entre Rios y Caseros(G),Brasil 1730,CABA,CONSTITUCION,CABA,-34.629,-58.39,B
ARCF3985,,MEXICO Y STO DEL ESTERO(A),Santiago del Estero 539 entre México y Venezuela,CABA,MONSERRAT,CABA,-34.614777,-58.384654,B
ARCF4071,,CARLOS CALVO Y PICHINCHA(C),Carlos Calvo 2202 entre Pasco y Pichincha,CABA,SAN CRISTOBAL,CABA,-34.620878,-58.397225,B
ARCF5548,,INDEPENDENCIA Y VIRREY LINIERS(A),Av Independencia 3277,CABA,BALVANERA,CABA,-34.620554,-58.412149,C
ARCF8763,,3 G-AU 25 de Mayo y Castro Barros(A),AU 25 de mayo 0 y Castro Barros,CABA,BOEDO,CABA,-34.627956,-58.418322,C
ARCF4017,,PAVON Y SALTA(B),CONSTITUCION 1295 entre SANTIAGO DEL ESTERO y SALTA,CABA,CONSTITUCION,CABA,-34.624764,-58.384486,C
ARCF5425,,AVDA SAN JUAN Y GRAL SIMON BOLIVAR  (A),Bolivar 1283 entre AU 25 de Mayo y Cochabamba,CABA,SAN TELMO,CABA,-34.622903,-58.37264,A
ARCF4194,,ANCHORIS Y LOS PATOS(B),Amancio Alcorta 1956 entre Brandsen y Cortejacena,CABA,BARRACAS,CABA,-34.640032,-58.388733,C
ARCF4441,,SUAREZ Y GRAL HORNOS(H),OLAVARRIA 1787 entre GRAL HORNOS y MONTES DE OCA,CABA,BARRACAS,CABA,-34.64041,-58.3753,B
ARCF4956,,Jose Maria Moreno y Directorio,Directorio  596 entre Craig y Riglos ,CABA,PARQUE CHACABUCO,CABA,-34.628616,-58.435369,B
ARCF5081,,AV CASTAÐARES Y CACHIMAYO(I),ZAÑARTU 1547 entre HORTIGUERA y VICTOR MARTINEZ,CABA,PARQUE CHACABUCO,CABA,-34.640408,-58.439288,C
ARCF4010,,ING CARLOS ECHAGÜE Y DEL BARCO CENTENERA(C),Somellera 1626 entre Mom y Agustin de Vedia,CABA,PARQUE CHACABUCO,CABA,-34.643611,-58.434619,C
ARCF4181,,AVDA RIESTRA Y AVDA PERITO MORENO,AV. RIESTRA  2770 entre AV PERITO MORENO y AV LAFUENTE,CABA,VILLA SOLDATI,CABA,-34.651164,-58.445136,B
ARCF4086,,BAJO FLORES(D),SAN PEDRITO 1450 T,CABA,FLORES,CABA,-34.646608,-58.456031,B
ARCF3923,,AVDA PERITO MORENO Y AVDA LAFUENTE(A),Balbastro 3350 entre Av. Castañares y Mariano Acosta,CABA,FLORES,CABA,-34.65373,-58.45702,C
ARCF8822,,LACARRA Y ANA MARIA JANER(E),Corrales  2821 entre Castañon y Av San Pedrito,CABA,VILLA SOLDATI,CABA,-34.66032,-58.43796,C
ARCF4915,,CARLOS MOREL Y ANTONIO ABRAHAM ZINNY(H),PADRE MONTES CARBALLO  1626/,CABA,PARQUE AVELLANEDA,CABA,-34.65349,-58.47808,C
ARCF4059,,Rodo y Guardia Nacional(A),Av. Bruix 4673 entre Tapalqué y Rodo,CABA,PARQUE AVELLANEDA,CABA,-34.645815,-58.490649,B
ARCF4214,,ARAUJO Y HUBAC(B),Eva Peron 5526 entre Corbalan y Araujo,CABA,VILLA LUGANO,CABA,-34.661592,-58.484222,C
ARCF4123,,Escuela Cadetes (TMA),CORVALÁN 3530 entre SOMELLERA y AV. RIESTRA,CABA,VILLA LUGANO,CABA,-34.670039,-58.468986,B
ARCF3943,,Escalada y Roca(C),Av. Escalada s/n y Av. Roca,CABA,VILLA RIACHUELO,CABA,-34.6816,-58.4494,C
ARCF4006,,LARRAZABAL Y SANTANDER(C),Santander 5662 entre Oliden y Murguiondo,CABA,VILLA LUGANO,CABA,-34.670931,-58.4832,C
ARCF4033,,AVDA EVA PERON Y AVDA LISANDRO  DE LA TORRE(A),AV. LISANDRO DE LA TORRE 2406 entre AV. EVA PERON y AV. DIRECTORIO,CABA,MATADEROS,CABA,-34.666514,-58.495064,C
ARCF4360,,AV RIVADAVIA Y OLIVIERI(E),Belen 90,CABA,VELEZ SARSFIELD,CABA,-34.634436,-58.487105,B
ARCF4662,,Tonelero y General Paz (TMA) - Mudanza CS057,Jose Leon Suarez 1259,CABA,LINIERS,CABA,-34.653103,-58.526147,B
ARCF4139,,Alberdi 2(B),AV. ALBERDI 1298 entre HORTIGUERA y TERRY,CABA,CABALLITO,CABA,-34.627667,-58.446583,B
ARCF4113,,T-Gestiona Parque Patricio(A),Los Patos 3120 y Iguazú,CABA,PARQUE PATRICIOS,CABA,-34.64203,-58.40614,C
ARCF1206,,CONSTITUCION,Brasil,CABA,SAN TELMO,CABA,-34.626,-58.376,B
ARCF8712,,AV DIRECTORIO y JOSE MARTI(L),BONIFACIO 3111 entre MARTI y PORTELA,CABA,FLORES,CABA,-34.63524,-58.47089,C
ARCF5191,,AV. BONORINO y AU 25 DE MAYO(I),Av. Eva Perón  2202 entre lautaro y Bonorino,CABA,FLORES,CABA,-34.638187,-58.452642,C
ARCF4660,,Taborda y Av Osvaldo Cruz,Santo Domingo 3805 entre N. BONAVENA y IGUAZU,CABA,NUEVA POMPEYA,CABA,-34.65387,-58.40378,B
ARCF5105,,Bomberos de La Boca CFPI (TMA/Policia Federal),Brandsen  1046,CABA,LA BOCA,CABA,-34.637086,-58.367286,C
ARCF8908,,Central Costanera(A),AV. ESPAÑA 3301,CABA,LA BOCA,CABA,-34.62444,-58.34112,C
ARCF5418,,Barracas 3 (TMA) - Mudanza CS079,A. MAGALDI 1765 entre S. DOMINGO y O. CRUZ,CABA,BARRACAS,CABA,-34.655271,-58.39267,B
ARCF0103,,MTSO Velez EDIFICIO VELEZ I,Cruz del Sur 2943,CABA,BARRACAS,CABA,-34.655833,-58.388056,A
ARCF9580,,AV. ESPAÑA y PAREJA(A),Av España 2285 y Esquina Alferez Francisco Pareja,CABA,LA BOCA,CABA,-34.622479,-58.354648,C
ARCF1544,,MAZA,Maza,CABA,BOEDO,CABA,-34.625,-58.415,C
ARCF1542,,VALLE,Tomás Antonio Valle 553,CABA,CABALLITO,CABA,-34.624,-58.436,B
ARCF5026,,Avda. del Barco Centenera y Estrada (TMA),Del Barco Centenera 1374 entre Av. Asamblea y Santander,CABA,PARQUE CHACABUCO,CABA,-34.6348,-58.4345,C
ARCF9162,,AV. CARABOBO y BILBAO(B),Bilbao 1865 entre Pumacahua y Carabobo,CABA,PARQUE CHACABUCO,CABA,-34.63224,-58.45353,C
ARCF4987,,AV. CASEROS y AV. BOEDO(F),Raulet 55 entre Av. Caseros y Tte. Cnel. Gregorio Pomar,CABA,NUEVA POMPEYA,CABA,-34.639975,-58.417091,C
ARCF4562,,AMANCIO ALCORTA y COLONIA(A),Av. Amancio Alcorta 2502 entre Luna y Monasterio,CABA,PARQUE PATRICIOS,CABA,-34.644042,-58.396151,C
ARCF4534,,AV LA PLATA y FERREYRA(A),Rivara  1008 entre Gual (Esq.) y 0,CABA,NUEVA POMPEYA,CABA,-34.6463,-58.4222,C
ARCF8614,,Huracan,Av. Amancio Alcorta  3001-3,CABA,NUEVA POMPEYA,CABA,-34.6482,-58.4041,B
ARCF5459,,AV. VELEZ SARFIELD y AUSTRALIA(C),AV. IRIARTE 2572 entre SALOM y BUEN AIRE,CABA,BARRACAS,CABA,-34.650048,-58.38217,C
ARCF5195,,Avda. del Barco Centenera y Avda. Aamancio Alcorta (D),Del Banco Centenera 3402,CABA,NUEVA POMPEYA,CABA,-34.654658,-58.418382,C
ARCF8756,,AV RABANAL(A),AV. RABANAL  2292 y CARLOS BERG,CABA,VILLA SOLDATI,CABA,-34.660356,-58.428342,C
ARCF4569,,Avda. San Pedrito (TMA),Av. San Pedro 815 entre Gregorio Laferrere y 0,CABA,FLORES,CABA,-34.640531,-58.464371,C
ARCF5113,,AU PERITO MORENO(G),Av. Perón 4236 entre Zinny y La Facultad,CABA,PARQUE AVELLANEDA,CABA,-34.65224,-58.47226,C
ARCF1527,,FLORESTA,Concordia 531,CABA,FLORESTA,CABA,-34.626,-58.479,B
ARCF4983,,Avda. Eugenio Garzon (TMA),SAN PEDRO  5237 entre E/ CORVALAN  y ARAUJO,CABA,MATADEROS,CABA,-34.654917,-58.487972,C
ARCF9119,,AV. PIEDRABUENA y AV. DE LA CRUZ(K),José León SUárez 5060 entre Barros Pazos y Chilavert,CABA,VILLA RIACHUELO,CABA,-34.688222,-58.479074,C
ARCF4585,,AV. LISANDRO DE LA TORRE(B),Tonelero 6708 entre Av. Lisandro de la Torre y Peribebuy,CABA,LINIERS,CABA,-34.6467,-58.5204,B
ARCF9280,,Iriarte y Patricios(Plusmar),Av. Pedro de Mendoza  3453,CABA,BARRACAS,CABA,-34.65038,-58.36908,C
ARCF9267,,TECO Constitución,José Aaron Salmun Feijoo S/N entre Brandsen y Aristóbulo del Valle,CABA,CONSTITUCION,CABA,-34.637555,-58.379295,C
ARCF5245,,BOCA ESTE(G),Ministro Brin 843,CABA,LA BOCA,CABA,-34.631245,-58.357827,C
ARCF4686,,Avda. Martin Garcia y Avda. Alte. Brown (TMA),AV. ALMIRANTE BROW 116 entre PILCOMAYO y PI Y MARGALL,CABA,LA BOCA,CABA,-34.627683,-58.367029,B
ARCF4565,,AV. SAN JUAN y SALTA(C),Lima 1149 entre Av. San Juan y Humberto Primo,CABA,CONSTITUCION,CABA,-34.621577,-58.381706,C
ARCF4537,,Avda. Entre Rios y Mexico (TMA),Av. Belgrano 1944 entre Combate de los Pozos y Sarandi,CABA,BALVANERA,CABA,-34.614417,-58.393806,C
ARCF0462,,San Cristobal (ACE),Catamarca 680,CABA,BALVANERA,CABA,-34.619442,-58.404446,C
ARCF5116,,San Cristobal 3 (TMA) - Mudanza CS093 ,Av. Entre Rios 1378 entre Constitución y 0,CABA,CONSTITUCION,CABA,-34.625,-58.3911,C
ARCF1540,,BOLIVAR,Estados Unidos 451,CABA,SAN TELMO,CABA,-34.618,-58.373,B
ARCF5278,,Hospital Britanico(A),PERDRIEL  74 entre CASEROS y FINOCCHIETTO,CABA,BARRACAS,CABA,-34.634627,-58.388032,C
ARCF9560,,Emilio Castro y Gral Paz(B),AV GRAL PAZ  12367,CABA,LINIERS,CABA,-34.659586,-58.522595,C
ARCF8804,,La Boca(A),California 733,CABA,LA BOCA,CABA,-34.643528,-58.360333,C
ARCF8448,,Au Perito Moreno y Cajaravilla(C),MEDINA  225 entre RAFAELA y MORETO,CABA,VILLA LURO,CABA,-34.63923,-58.49081,C
ARCF8990,,AU 9 de julio e Iriarte(A),AU 9 de Julio Sur 0 entre Av. Iriarte y Ing. Matias D´Angelo,CABA,BARRACAS,CABA,-34.648527,-58.374141,C
ARCF9602,,AV PINEDO(A),Av.  Pinedo 1150 entre Australia y Suarez,CABA,BARRACAS,CABA,-34.643858,-58.381312,C
ARCF8764,,AU 25 de Mayo y Curapaligue(A),AU 25 de mayo  0 y Curapaligue,CABA,PARQUE CHACABUCO,CABA,-34.63594,-58.446565,C
ARCF5462,,Au 25 de Mayo y San Pedrito(B),AV. EVA PERON 2681 entre ARROTEA y CASIMIRO RECUERO,CABA,FLORES,CABA,-34.6413,-58.4577,C
ARCF8765,,Av Perito Moreno y Av Directorio(A),AU Perito Moreno 0 y Av. Directorio,CABA,PARQUE AVELLANEDA,CABA,-34.647251,-58.477695,C
ARCF8766,,Au Perito Moreno y Av Lope de Vega(A),AU Perito Moreno 0 y Av. Lope de Vega,CABA,VILLA LURO,CABA,-34.635627,-58.497747,C
ARCF9021,,Av Larrazabal y Comodoro Ramirez(A),ceferino Ramirez 5496,CABA,VILLA LUGANO,CABA,-34.684712,-58.461635,C
ARCF9352,,VENEZUELA  Y BOLIVAR(A),CHACABUCO 651 entre Mexico y Chile,CABA,MONSERRAT,CABA,-34.615733,-58.376267,C
ARCF9033,,Hilton(A),Olga Cosenttini  731,CABA,PUERTO MADERO,CABA,-34.605754,-58.36418,C
ARCF8245,,Puerto Madero Sur (b),AV JUAN DE GARAY  130,CABA,SAN TELMO,CABA,-34.624349,-58.366834,B
ARCF9167,,Almagro 4(C),Maza 272 entre Av. Hipolito Yrigoyen y Moreno,CABA,ALMAGRO,CABA,-34.61414,-58.41579,B
ARCF8864,,Almagro 5(A),Venezuela 3456,CABA,ALMAGRO,CABA,-34.617193,-58.4195,C
ARCF8744,,Balvanera 3(B),ALSINA 2988 entre LA RIOJA y CATAMARCA,CABA,BALVANERA,CABA,-34.6128,-58.408259,C
ARCF8724,,TASA 24 de Noviembre(B),CALLE 24 DE NOVIEMBRE 40,CABA,BALVANERA,CABA,-34.611115,-58.41135,C
ARCF9171,,California y Blandengues(A),Río Limay 1452/5,CABA,BARRACAS,CABA,-34.651667,-58.385833,C
ARCF8938,,Barracas 4(B),Juan Gómez 268 entre Los Patos y 0,CABA,PARQUE PATRICIOS,CABA,-34.63744,-58.390773,C
ARCF9513,,Boedo 2(E),PEREYRA 1721 entre INCLAN y SALCEDO,CABA,BOEDO,CABA,-34.63339,-58.4186,C
ARCF8954,,Caballito 6(B),Rivadavia 6141,CABA,CABALLITO,CABA,-34.62476,-58.45292,B
ARCF8579,,UADE Constitución(A),Lima  899,CABA,CONSTITUCION,CABA,-34.618372,-58.381778,C
ARCF9112,,Constitución 3(B),SALTA 1850 entre ECHAGÜE y O`BRIEN,CABA,CONSTITUCION,CABA,-34.629692,-58.382491,B
ARCF9121,,Constitución 4(A),Av. San Juan 1701 1,CABA,CONSTITUCION,CABA,-34.622295,-58.390044,C
ARCF8931,,Fray Cayetano Rodriguez y Mendez de Andes(E),MORON  2442 entre GERVASIO ARTIGAS y GERVASIO ARTIGAS,CABA,FLORES,CABA,-34.62237,-58.466635,C
ARCF8670,,Flores 4(A),SANTANDER  2446/5,CABA,FLORES,CABA,-34.643354,-58.451668,C
ARCF9008,,Flores 5(A),Varela 1812,CABA,FLORES,CABA,-34.647041,-58.44844,C
ARCF9681,,Flores 7(A),Av Perito Moreno s/n y Calle Varela,CABA,FLORES,CABA,-34.651323,-58.440662,C
ARCF8904,,Floresta 1(A),MARIANO ACOSTA  687 entre DIRECTORIO y TANDIL,CABA,PARQUE AVELLANEDA,CABA,-34.639146,-58.475984,C
ARCF8949,,Mataderos 3(A),Rodo 5525,CABA,MATADEROS,CABA,-34.65253,-58.49722,C
ARCF8856,,Mataderos 4(C),GUARDIA NACIONAL  2174 entre GREOGORIO LAFERRERE y 1 JUNTA,CABA,MATADEROS,CABA,-34.656958,-58.48141,C
ARCF9376,,Monserrat 1(I),VENEZUELA  1526,CABA,MONSERRAT,CABA,-34.614816,-58.38779,C
ARCF9038,,Monserrat 3(A),Av. Belgrano 1485,CABA,MONSERRAT,CABA,-34.61323,-58.38729,B
ARCF9215,,Monserrat (5),Mexico 441 entre Defensa y Bolívar,CABA,MONSERRAT,CABA,-34.614607,-58.372401,C
ARCF8684,,Nueva Pompeya 1(C),AV. AMANCIO ALCORTA 3760,CABA,NUEVA POMPEYA,CABA,-34.655981,-58.411966,C
ARCF9150,,Nueva Pompeya 2(B),famatina  3748 entre enrique ochoa y Alberto Einstein,CABA,NUEVA POMPEYA,CABA,-34.6722,-58.41467,C
ARCF9668,,Nueva Pompeya 3(A),Av Perito Moreno S/N y Varela,CABA,FLORES,CABA,-34.651348,-58.439689,C
ARCF8685,,Nueva Pompeya 4(C),av intendente ravanal 1606,CABA,NUEVA POMPEYA,CABA,-34.656932,-58.42169,C
ARCF8606,,Parque  Avellaneda 1(B),AV. EVA PERON 4908 entre G. NACIONAL y AV. ESCALADA,CABA,VILLA LUGANO,CABA,-34.658132,-58.478806,C
ARCF9192,,Parque Chacabuco 3(F),Zañartu 1092 entre Moreno y Centenera,CABA,PARQUE CHACABUCO,CABA,-34.63963,-58.43234,C
ARCF8760,,San Cristobal 1(A),AU 25 de mayo  0 y Av. Jujuy,CABA,SAN CRISTOBAL,CABA,-34.626047,-58.401642,C
ARCF8761,,San Cristobal 2(A),AU 25 de mayo 0 y Sánchez de Loria,CABA,BOEDO,CABA,-34.627192,-58.412839,C
ARCF8920,,Saln Telmo 2 Plazoleta Vera Peñaloza(A),AU 25 de mayo 0 y Piedras,CABA,SAN TELMO,CABA,-34.623082,-58.377007,C
ARCF9050,,Saln Telmo 4(A),Chacabuco 1053,CABA,SAN TELMO,CABA,-34.62036,-58.37598,C
ARBA3213,,Mataderos,IBAÑEZ 7378 ESQ.AV. ARGENTINA,LA MATANZA,LA TABLADA,BUENOS AIRES,-34.674099,-58.499358,B
ARCF8611,,Villa Lugano 4(B),CRISOSTOMO ALVAREZ 5211 entre POLA y FONRUOGE,CABA,VILLA LUGANO,CABA,-34.666024,-58.479879,C
ARCF9221,,Villa Lugano 5(A),MURGUIENDO  3138 entre HUBAC y ECHEANDIA,CABA,VILLA LUGANO,CABA,-34.66733,-58.488799,C
ARCF8830,,Villa Luro(D),Coronel Ramon Falcon 5673 entre Araujo y Basualdo,CABA,VILLA LURO,CABA,-34.63929,-58.50664,B
ARCF9546,,EEUU (Mudanza de CS123)(G),Av San Juan 951,CABA,CONSTITUCION,CABA,-34.621761,-58.379404,C
ARCF9591,,Muñiz(A),Au. 25 de Mayo S/N y Jose Marmol,CABA,BOEDO,CABA,-34.628363,-58.423345,C
ARCF9315,,A. Barracas(D),vieytes 1164,CABA,BARRACAS,CABA,-34.645352,-58.37845,C
ARCF9812,,CS330(C).,Av. Coronel Roca 3450 entre AU. Pres. H. Cámpora y Pergamino,CABA,VILLA SOLDATI,CABA,-34.670096,-58.442809,C
ARCF9484,,Juana Manso y Guevara(A),Juana Manso  S/N y Guevara,CABA,PUERTO MADERO,CABA,-34.603406,-58.363412,C
ARCF9485,,Juana Manso y Macacha Guemes(A),Macacha Guemes S/N y Juana Manso,CABA,PUERTO MADERO,CABA,-34.60538,-58.36313,C
ARCF9486,,Manuela Saenz y Juan Manso(A),Manuel Saenz S/N y Juana Manzo,CABA,PUERTO MADERO,CABA,-34.6067,-58.36306,C
ARCF9487,,Juana Manso y Marta Lynch(A),JUANA MANSO S/N y MARTA LYNCH,CABA,PUERTO MADERO,CABA,-34.60943,-58.36282,C
ARCF9488,,Juana Manso y Azucena Villaflor(A),JUANA MANSO S/N y AZUCENA VILLAFLOR,CABA,PUERTO MADERO,CABA,-34.61221,-58.36241,C
ARCF9489,,Juana Manso y Petrona Eyle(A),JUANA MANSO S/N y PETRONA EYLE,CABA,PUERTO MADERO,CABA,-34.61486,-58.36208,C
ARCF9490,,Juana Manso y Rosario Vera Peñaloza(A),JUANA MANSO S/N y ROSARIO VERA PEÑALOZA,CABA,PUERTO MADERO,CABA,-34.61752,-58.361765,C
ARCF9491,,Plaza Constitución (Lima y Brasil)(A),AV BRASIL S/N y Y LIMA,CABA,CONSTITUCION,CABA,-34.6274,-58.38096,C
ARCF9492,,Plaza Constitución (Lima y Lima Este)(A),CONSTITUCION S/N y  Y  LIMA,CABA,CONSTITUCION,CABA,-34.62477,-58.3811,C
ARCF9494,,Julieta Lanteri y Calabria(A),JULIETA LANTERI S/N y CALABRIA,CABA,PUERTO MADERO,CABA,-34.61269,-58.35905,C
ARCF9820,,Terminal Omnibus Dellepiane(A),Av. Mariano Acosta 1981,CABA,PARQUE PATRICIOS,CABA,-34.652195,-58.462904,C
ARCF9682,,Osvaldo Cruz II(A),Pedro de Lujan 2410 entre Santa Elena y Coronel Bosch,CABA,BARRACAS,CABA,-34.656593,-58.379777,C
ARCF8696,,Shopping Plaza Liniers(A),CNEL. RAMON L. FALCÓN  7115,CABA,LINIERS,CABA,-34.64021,-58.52715,B
ARCF9880,,PARQUE PATRICIOS II(A),Chiclana 3335 3335,CABA,BOEDO,CABA,-34.634226,-58.412176,C
ARCF9904,,CS353(A),Guayaquil  708,CABA,CABA,CABA,"-34,621685","-58,438468",C
ARCF9960,,La Quemita - Club Huracan -Mudanza de CS354(A),Av. Castañares y Av. Pres. Hector José Campora,CABA,CABA,CABA,-34.656148,-58.460118,C
ARCF1068,,EDIFICIO SK,Ing. Huergo  723,CABA,SAN TELMO,CABA,-34.61691,-58.36747,B
ARCF9843,,Estación Constitución Indoor(A),Brasil 1138,CABA,CONSTITUCION,CABA,-34.628465,-58.38061,B
ARCF0014,,Banco Francés - Venezuela  540 (Cliente),Venezuela 540,CABA,MONSERRAT,CABA,-34.613775,-58.373811,C
ARCF4843,,Microcelda IRON MOUNTAIN Argentina (A),Av. Amancio Alcorta 2396,CABA,PARQUE PATRICIOS,CABA,-34.6419,-58.395,C
ARCF1956,,EDIFICIO HORNOS 690,Gral. Hornos  690,CABA,BARRACAS,CABA,-34.63597,-58.3762,C
ARCF9833,,Liniers 4 (ex-CS514)(A),ramon falcon 6899,CABA,LINIERS,CABA,-34.640062,-58.523472,C
ARCF5456,,MOVISTAR ARGENTINA EDIFICIO INDEPENDENCIA,Av. Independencia  169/71,CABA,SAN TELMO,CABA,-34.616667,-58.367778,A
ARCF9721,,HOSPITAL GARRAHAN(A),Combate de los Pozos 1881 entre Av. Brasil y 15 de Noviembre de 1889,CABA,PARQUE PATRICIOS,CABA,-34.630696,-58.394853,C
ARCF9800,,Plaza Flores (ex CS516)(A),Rivadavia 7002,CABA,FLORES,CABA,-34.629417,-58.464172,C
ARCF9877,,Liniers 2(A),Ibarrola s/n y José León Suárez,CABA,LINIERS,CABA,-34.641577,-58.527668,C
ARCF9809,,Caminito 2(A),Garibaldi S/N y Gral Gregorio Araoz de Lamadrid,CABA,LA BOCA,CABA,-34.639245,-58.363828,C
ARCF9899,,Rivadavia y Lacarra(A),Av. Rivadavia 8807,CABA,VELEZ SARSFIELD,CABA,-34.635213,-58.488075,C
ARCF9898,,Av. Rivadavia y Segurola(A),Av. Rivadavia 8441,CABA,FLORESTA,CABA,-34.633784,-58.482361,C
ARCF9912,,"Av. Rivadavia y San Pedrito, Portico linea ""A""(A)",Rivadavia 7401,CABA,FLORES,CABA,-34.630419,-58.469561,C
ARCF9755,,CS806(A),Bacacay 2907,CABA,FLORES,CABA,-34.628433,-58.470942,C
ARCF9814,,Villa Olímpica(A),Av. Escalada S/N entre Av. Gral Fernandez de la Cruz y Av. Gral. Roca,CABA,VILLA RIACHUELO,CABA,-34.675571,-58.451083,C
ARCF0447,,Obelisco,Roque Saenz Peña 1124,CABA,SAN NICOLAS,CABA,-34.603886,-58.382195,B
ARCF0448,,Paraguay (TMA),Viamonte 839/53,CABA,SAN NICOLAS,CABA,-34.601418,-58.378304,B
ARCF0211,,TASA Suipacha,Suipacha 150,CABA,SAN NICOLAS,CABA,-34.606915,-58.378887,A
ARCF0445,,Parana TMA,Parana 586/88,CABA,SAN NICOLAS,CABA,-34.601639,-58.387974,B
ARCF0100,,Cordoba,Cordoba 1351,CABA,RETIRO,CABA,-34.599388,-58.385891,A
ARCF0303,,Carlos Pellegrini,Carlos Pellegrini 1149/5 entre Santa Fe y Arenales,CABA,RETIRO,CABA,-34.595276,-58.380722,B
ARCF0270,,Hotel Marriot,Florida 1005,CABA,RETIRO,CABA,-34.596386,-58.374691,B
ARCF0455,,San Martin y Tucumán,San Martin 662,CABA,SAN NICOLAS,CABA,-34.600555,-58.373886,B
ARCF0277,,Reconquista 341 (TMA),Reconquista 341,CABA,SAN NICOLAS,CABA,-34.604164,-58.371914,C
ARCF0358,,Alsina 1214 ,Alsina 1214,CABA,MONSERRAT,CABA,-34.61108,-58.383305,B
ARCF0379,,Rodriguez Peña,Rodriguez Peña 350,CABA,SAN NICOLAS,CABA,-34.605305,-58.390808,B
ARCF0347,,Chacabuco,Av. De Mayo 654,CABA,MONSERRAT,CABA,-34.60936,-58.375416,C
ARCF0289,,Retiro,Maipu 1252 entre Juncal y Arenales,CABA,RETIRO,CABA,-34.593887,-58.375805,B
ARCF0337,,Somisa,Julio  A. Roca 751,CABA,MONSERRAT,CABA,-34.612804,-58.376469,B
ARCF0361,,Madero - Edificio Guardacosta (TP/Prefectura),Av. Eduardo Madero 235,CABA,SAN NICOLAS,CABA,-34.605247,-58.367088,B
ARCF0273,,AABE - Cabina Estacion Retiro - TBA (TMA),Estacion Ferrocarril Mitre,CABA,RETIRO,CABA,-34.588528,-58.378635,B
ARCF0019,,Plaza de Mayo TMA,H. Yrigoyen 460,CABA,MONSERRAT,CABA,-34.60917,-58.372966,C
ARCF0257,,Sarmiento,Corrientes 640,CABA,SAN NICOLAS,CABA,-34.602776,-58.375275,B
ARCF0192,,Reconquista,Reconquista 672,CABA,SAN NICOLAS,CABA,-34.600555,-58.372219,B
ARCF1002,,Reconquista 870,RECONQUISTA 870 (AZOTEA) - entre PARAGUAY y TRES SARGENTOS,CABA,RETIRO,CABA,-34.5978,-58.3734,A
ARCF0522,,LA BOLSA DE COMERCIO,25 de Mayo 375 6º Piso/Recinto,CABA,SAN NICOLAS,CABA,-34.603422,-58.370729,A
ARCF0612,,Microcentro II (TMA),Roque Saenz Peña 710-L,CABA,SAN NICOLAS,CABA,-34.606515,-58.376833,B
ARCF4023,,Balcarce y Moreno,BALCARCE 290 entre MORENO y AV. PASEO COLON,CABA,MONSERRAT,CABA,-34.611144,-58.37045,C
ARCF4340,,TUCUMAN Y ALEMN(G),Bouchard  454,CABA,SAN NICOLAS,CABA,-34.602356,-58.369223,C
